N,P,K,temperature,humidity,ph,rainfall,crop_type,soil_moisture,sunlight_exposure,wind_speed,co2_concentration,organic_matter,crop_density,pest_pressure,urban_area_proximity,frost_risk,water_usage_efficiency,soil_type,fertilizer_type,irrigation_method
100,58,41,23.17403323,87.88255345,6.658769991,160.6217342,jute,18.73651121,7.502184619,3.969722912,438.7850287,3.533282528,10.09692969,58.91421713,5.319566387,8.040522338,1.999738242,Sandy Soil,Compost,Sprinkler Irrigation
88,50,40,25.63215038,79.95150917,7.051822472,182.2582277,jute,17.77765169,5.018772898,8.135712439,400.2651142,7.123659849,9.276307353,35.58475954,39.68329244,22.47515662,2.083428507,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
67,41,40,25.848795,87.81661683,7.333143205,152.6194403,jute,26.81682367,6.143599104,9.985184313,383.9369476,7.692059939,5.429196509,87.9271721,27.69912223,53.55230143,2.062933691,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,17.89297484,9.933301212,9.862542721,371.1748827,8.008564755,5.838973088,91.73647021,41.48127831,38.56731575,4.086867741,Clayey Soil,Urea,Sprinkler Irrigation
89,40,43,26.24532085,72.97198375,7.124050134,189.9711184,jute,23.95536428,5.245321768,4.660444907,389.4225831,8.33470271,18.95130141,44.22949463,31.70702115,39.38362485,3.492568202,Sandy Soil,NPK Fertilizer,Sprinkler Irrigation
89,57,43,26.91515043,73.19897535,6.998787171,177.2233048,jute,12.91383409,9.200138808,11.43323513,384.8411608,3.319320038,7.32670156,76.80558636,5.752068871,50.28211384,1.07386263,Clayey Soil,Urea,Surface Irrigation
61,41,44,24.36972377,82.11319791,6.537914958,159.9210934,jute,21.17251322,6.212717363,18.65374607,365.4885545,1.220705855,15.26509257,38.75887173,28.02508649,10.28006931,3.71306557,Clayey Soil,NPK Fertilizer,Surface Irrigation
79,45,43,25.71901283,79.15532398,7.171054239,187.1735424,jute,24.77096279,10.67045691,10.61696414,381.4463733,5.785821529,14.92174204,56.6332214,43.25567428,51.21806831,4.95256499,Clayey Soil,Organic Manure,Surface Irrigation
84,40,43,25.01157559,88.3313023,7.228268228,169.4168014,jute,12.08006419,9.056126893,11.84827403,428.211158,7.938710884,14.81817928,37.62304481,21.26861074,91.48876486,1.768714543,Clayey Soil,Urea,Subsurface Irrigation
98,43,35,25.40785911,76.44048625,7.319952206,188.6372826,jute,10.66736571,7.770554294,0.57720726,380.3170051,9.973918015,7.867325423,91.5143115,44.68888809,23.75842846,3.334200791,Loamy Soil,NPK Fertilizer,Surface Irrigation
75,36,44,23.28081,74.27607475,6.613341343,153.7447398,jute,28.92723181,7.431161153,9.701124825,368.2032682,4.366096362,18.95506332,10.00767225,23.02715591,75.87665581,2.668625038,Loamy Soil,Compost,Drip Irrigation
89,58,35,23.98651719,82.09053379,6.096838784,167.0576456,jute,29.05082153,11.63434249,1.482705116,449.2404638,2.549526472,15.62638519,89.78860094,33.39776232,57.44007385,4.437861916,Clayey Soil,NPK Fertilizer,Drip Irrigation
91,41,37,24.48556447,83.20630007,6.132570523,192.2316221,jute,13.21286815,11.625648,11.77933098,421.6817666,3.546059337,6.079580245,46.52277117,0.017756488,73.8093119,3.811320421,Sandy Soil,Compost,Surface Irrigation
77,48,36,25.86705009,84.09985284,7.36008498,154.8390847,jute,17.85839894,6.557434877,8.278964635,370.0576266,7.865002614,17.80115803,49.02967384,8.699633046,28.54035708,4.888516891,Sandy Soil,Compost,Drip Irrigation
66,58,35,23.5643831,79.46283115,7.321619041,185.25947,jute,22.49987359,5.860174386,2.394227952,362.424697,2.154198967,6.75034151,14.73970331,10.554651,75.16468098,3.490640218,Clayey Soil,Organic Manure,Subsurface Irrigation
62,59,41,24.2248758,74.89465426,7.175170657,192.4931257,jute,11.92204809,7.621747159,11.88493324,431.3510778,1.120510223,5.386530687,94.48427266,3.941879666,62.4010076,4.060180133,Loamy Soil,Urea,Drip Irrigation
82,35,35,25.49386782,86.97061481,7.299076163,176.5268267,jute,17.60586526,11.47686839,6.258734179,429.5470146,6.81303674,7.262267913,56.8688398,37.0247256,60.38916829,2.384965864,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
61,41,35,24.97178693,79.47557931,6.842966479,195.7571622,jute,11.98499951,9.932451795,14.75373657,405.1681447,1.688307094,19.80397164,82.47447413,39.09496142,55.03750739,3.004056953,Sandy Soil,Organic Manure,Sprinkler Irrigation
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute,19.28135004,6.325064607,18.41088804,381.6521269,2.873454612,9.193849969,62.27677997,41.73320938,55.53492488,2.840519444,Sandy Soil,NPK Fertilizer,Sprinkler Irrigation
70,42,43,23.16814977,76.66724969,6.508342839,157.1215052,jute,12.49657441,7.005498522,6.050143864,386.6557154,7.445109092,10.7807058,69.54525005,32.35289347,15.09226346,1.571209182,Loamy Soil,Compost,Sprinkler Irrigation
90,59,35,24.25133493,89.86454053,7.098227926,175.1742112,jute,19.44476079,9.356738405,18.67595293,354.1295762,6.332189619,12.62361535,76.37917034,25.325221,40.39873564,4.969862796,Sandy Soil,Urea,Sprinkler Irrigation
86,39,43,26.14576648,71.23690851,6.432051512,193.1007598,jute,12.48595863,7.565290591,5.881878373,436.887443,9.208335247,9.470339439,98.88813289,36.30497675,51.42155792,2.233196702,Loamy Soil,Organic Manure,Sprinkler Irrigation
90,50,44,26.91643698,73.48655995,6.253408852,171.4716375,jute,23.76111839,9.419083757,15.49630228,419.7796038,6.088037386,12.83610373,4.715132597,35.14543855,62.55155279,4.168697656,Sandy Soil,Urea,Sprinkler Irrigation
91,38,36,26.5232969,77.17331847,7.287318723,157.8548562,jute,23.02564796,5.933874398,16.19440524,402.4551683,2.264156767,6.133304571,65.54844,49.73172076,22.75962053,3.102235026,Sandy Soil,Organic Manure,Surface Irrigation
87,48,38,23.81579631,80.94023552,7.161865733,190.312216,jute,18.55786863,11.65546072,13.53859379,422.0592726,3.940517316,12.5791102,95.46660912,31.89718348,46.07435453,4.704657228,Clayey Soil,Organic Manure,Subsurface Irrigation
72,41,36,26.50838667,86.84264005,6.065898283,152.9801697,jute,28.00620242,10.18331776,3.631575706,430.0320458,1.917030829,16.97091273,48.80995443,26.21045839,33.56073121,1.131894384,Loamy Soil,Urea,Subsurface Irrigation
71,54,35,26.63952463,70.95705996,7.311077075,199.3355744,jute,11.56191085,9.944284454,16.64693811,404.6996252,4.401180132,9.36057842,34.58255181,20.50857792,80.13442319,3.315584393,Sandy Soil,Organic Manure,Drip Irrigation
82,46,41,23.3250131,79.79609448,6.581693772,187.3096148,jute,19.6740025,7.194031325,18.72752357,351.5400665,6.911860841,13.58542186,11.24183506,36.63740857,91.09228253,3.744575883,Clayey Soil,Compost,Surface Irrigation
71,52,43,26.47549543,73.96164569,6.732826127,180.2513601,jute,12.51735803,7.23763956,18.34265596,405.8698101,2.203298697,15.89578039,40.59706941,24.70711935,53.2167408,3.031458055,Loamy Soil,Organic Manure,Sprinkler Irrigation
80,43,43,23.78756036,74.36794079,6.014572075,172.6442654,jute,21.50022127,6.557478499,17.98384126,363.972534,1.062429854,9.947151786,65.11743544,34.27646107,80.61574614,2.857151746,Sandy Soil,Urea,Surface Irrigation
77,55,43,25.49941707,75.99987588,6.663559451,193.7141828,jute,11.08852079,8.405024944,12.05039083,439.7359116,3.509343624,11.66363587,75.51772536,0.464691604,61.4254117,4.786888355,Clayey Soil,Compost,Subsurface Irrigation
95,57,41,23.24925555,73.65346838,6.434610995,184.7674863,jute,11.44437823,6.04105844,9.688467645,418.953122,4.061761878,17.91897701,18.13449392,44.01251351,58.41955364,4.639835346,Loamy Soil,Urea,Subsurface Irrigation
63,47,35,26.98582182,89.05587886,7.432768147,193.8778713,jute,23.93873378,5.047153245,19.68625844,431.5642629,4.596897957,12.5302942,35.60159477,37.89723191,68.3317397,3.653334448,Loamy Soil,Urea,Drip Irrigation
93,43,38,23.61475336,86.14290267,6.987332927,150.2355238,jute,11.72004387,8.515349483,10.24572188,445.7172879,9.03681729,17.35065716,35.75693195,38.75843155,6.981094762,3.373874541,Clayey Soil,NPK Fertilizer,Drip Irrigation
87,44,43,23.87484465,86.79261344,6.718725189,177.5147313,jute,12.30894753,8.480217336,12.60526417,394.3130179,8.319157844,10.86886198,54.79630566,0.232199327,18.25366916,4.657908004,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
88,52,39,23.92887902,88.07112278,6.880204617,154.6608736,jute,16.93858399,9.734811612,12.49527316,368.3670323,9.091342682,19.32594836,9.048264782,1.312205616,32.55192296,1.462765803,Loamy Soil,Urea,Sprinkler Irrigation
90,39,37,24.81441246,81.68688879,6.86106911,190.7886386,jute,15.92712081,11.67425549,17.41862777,410.0294705,2.815232926,17.42848396,98.50677699,30.05692573,11.27326979,4.571747675,Sandy Soil,Urea,Sprinkler Irrigation
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute,21.21379206,7.054745566,16.29302629,387.4314976,5.467020993,11.29796759,85.35233658,12.72833735,48.77151872,3.635942303,Clayey Soil,Urea,Surface Irrigation
84,38,43,26.57421679,73.81994896,7.26158085,159.3223075,jute,10.63401427,11.07108107,15.32963483,389.9805892,2.150130178,9.954171085,51.01640012,49.5977984,94.9367991,4.677841274,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
91,21,26,26.33377983,57.36469955,7.261313694,191.6549412,coffee,16.9165889,8.322250326,12.48934459,383.7683486,9.284903976,14.08058697,38.81719667,34.60445014,80.59658018,4.054186324,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
107,21,26,26.45288458,55.32222678,7.235070264,144.6861336,coffee,20.00090771,5.997592758,16.67279127,376.5901133,1.336568662,15.99728722,0.954898443,34.57244756,7.240345839,2.284143364,Loamy Soil,Organic Manure,Sprinkler Irrigation
83,38,35,25.70822684,52.88667115,7.18915558,136.7325092,coffee,11.57884126,5.596198992,1.706335848,387.8157093,7.54538262,5.269628771,17.87294026,38.12049173,56.07197167,1.194178715,Loamy Soil,Organic Manure,Sprinkler Irrigation
108,24,31,24.12832546,56.18107663,6.431899748,147.2757818,coffee,13.43354525,11.34173287,4.320658582,414.719163,8.102974756,11.65272041,23.14837777,14.8380598,55.74397758,4.236325071,Sandy Soil,Urea,Subsurface Irrigation
116,28,34,23.44372334,60.39523266,6.42321105,122.2103248,coffee,23.83029628,6.952318185,3.203543639,441.5730713,9.637916965,9.433745782,71.37818411,28.82273681,36.52291974,4.234085453,Loamy Soil,Compost,Drip Irrigation
116,23,25,23.4123707,52.26994674,6.869720196,139.3670753,coffee,26.86876185,6.741904345,8.416358637,373.9811438,3.794683176,13.3900831,0.748485186,34.37389524,67.4333904,2.373373514,Clayey Soil,Compost,Subsurface Irrigation
109,31,27,23.05951896,50.40609436,6.973839707,164.4971875,coffee,17.16695726,8.791710335,6.483502095,380.53873,7.858590562,9.234018322,6.748173922,17.60502387,79.86352668,2.381105886,Clayey Soil,NPK Fertilizer,Subsurface Irrigation
89,25,34,23.07895447,63.65861483,7.184801627,129.8765443,coffee,19.44599185,8.920955548,15.01681588,440.7218161,2.991973493,17.03611724,64.20942524,27.88984392,84.92609588,1.266051289,Loamy Soil,NPK Fertilizer,Sprinkler Irrigation
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee,12.86696573,8.200849142,9.108346508,425.149262,1.089915964,9.174843267,42.27287836,21.3528095,8.538823639,1.664673505,Clayey Soil,NPK Fertilizer,Sprinkler Irrigation
111,32,34,25.46743689,69.35161206,6.392048018,171.3764462,coffee,26.42388037,5.582737093,3.841652783,402.8101146,3.389450945,17.56262901,47.86509008,24.53093883,35.27464385,4.46923298,Sandy Soil,Urea,Drip Irrigation
84,36,28,26.7350622,55.55164819,6.119892347,140.6305213,coffee,25.93487061,6.870624519,8.201027881,421.7018819,4.76138666,7.534289231,39.53383201,20.29739946,30.64104504,4.566577052,Loamy Soil,Compost,Drip Irrigation
85,33,25,26.20811417,52.50987966,6.910823945,189.0944824,coffee,26.91636743,7.723105617,10.36440424,435.4188589,9.504703404,10.88461336,64.55332519,45.50440579,96.26984291,4.678008463,Loamy Soil,Organic Manure,Surface Irrigation
99,15,27,27.0424167,57.27927475,6.501157208,165.6872119,coffee,16.942383,6.685100446,9.511829339,377.2993261,2.160944282,18.14128148,81.65063847,25.0318341,38.74461816,3.819781845,Clayey Soil,Urea,Subsurface Irrigation
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,coffee,22.0334898,9.47167537,16.91330927,355.8353929,5.77324915,18.87858428,75.65218934,20.53880266,44.18727051,1.204346271,Loamy Soil,Organic Manure,Sprinkler Irrigation
95,39,29,27.35152643,55.99375012,7.13411409,148.9812525,coffee,25.97531777,8.759641047,8.115740683,425.7026211,6.719291746,5.113985611,52.07486143,47.42083382,69.7147981,3.584147242,Sandy Soil,Organic Manure,Drip Irrigation
81,34,30,25.17787724,62.26244581,6.647765997,135.0119649,coffee,24.82508562,7.810870397,18.49661624,382.8688719,6.285865703,17.42275833,84.03298045,7.14331088,97.70431234,2.503320576,Sandy Soil,Urea,Surface Irrigation
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee,25.92008171,7.766460939,8.651432069,391.0900066,3.925577399,19.01023659,32.09426099,2.694561148,6.546134405,3.904308218,Loamy Soil,Organic Manure,Surface Irrigation
104,20,26,27.22783677,52.95261751,7.493191968,175.7260273,coffee,14.87873182,9.457576994,2.465405188,350.7416042,3.627023972,7.769744237,94.85465886,2.159942122,34.12740969,2.596915684,Clayey Soil,Compost,Sprinkler Irrigation
109,29,28,23.26316991,60.5160021,6.724688503,194.1755471,coffee,18.12582364,6.594187972,11.21709137,378.0270202,2.161077032,5.158685708,98.35448069,46.06738955,84.33116389,3.779607586,Clayey Soil,Organic Manure,Sprinkler Irrigation
100,32,26,25.234661,57.53161469,6.043485685,124.2261737,coffee,23.48873939,6.56514826,1.83104624,354.537443,2.771944791,6.473784701,3.309200044,21.11090077,60.42130148,1.995581738,Loamy Soil,Compost,Surface Irrigation
100,24,28,25.59535262,57.72920846,7.101661011,195.7733251,coffee,23.64276518,9.483640542,6.254329596,402.9029619,6.201465171,19.11709799,3.897490878,10.6726723,64.66924171,2.483997569,Clayey Soil,Compost,Drip Irrigation
83,21,28,25.5674832,60.49244602,7.466900683,190.2257843,coffee,20.17111963,9.500470579,7.8739872,364.6431887,5.538343629,7.934372694,68.00752975,3.593964806,4.287827865,1.439750338,Clayey Soil,Compost,Surface Irrigation
120,23,28,25.67324193,51.29043632,6.877799264,196.2736367,coffee,21.98237867,8.403351293,11.13335867,384.4297077,5.911817507,15.3793187,95.03373072,40.04257613,64.22533393,4.537118173,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
104,26,30,24.40726724,62.65692638,6.410992833,148.6977358,coffee,20.85250953,8.588136131,9.739311339,396.3044111,3.841599344,10.44641921,23.99420263,43.0761935,29.89649694,2.029234293,Loamy Soil,Organic Manure,Subsurface Irrigation
108,33,31,23.69287069,66.76090123,7.393825704,144.6576424,coffee,17.95969253,10.91025368,5.796211855,402.5011556,2.096677801,7.97029722,14.5935754,27.02856145,49.93055412,4.10636856,Sandy Soil,Urea,Sprinkler Irrigation
91,25,26,24.53460016,66.99765375,7.482414225,180.5059257,coffee,29.20501541,7.537815906,6.901906186,391.1075173,8.402343279,16.78082141,16.43909972,48.03162082,46.47107682,1.943461702,Clayey Soil,Urea,Drip Irrigation
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee,17.61810132,5.161529271,6.871980421,371.4524946,8.977993989,7.828592718,21.8038559,30.1773674,4.903798638,1.322776883,Clayey Soil,Organic Manure,Drip Irrigation
98,18,27,27.56088634,68.49299897,6.516312148,167.4358075,coffee,17.47419857,7.551936808,19.82177522,370.7548606,2.757652457,6.617098683,75.44616908,33.69700695,81.70894574,2.773014255,Sandy Soil,NPK Fertilizer,Subsurface Irrigation
111,27,31,23.59302313,55.27564977,6.043330951,191.3980675,coffee,27.91540378,11.5796077,10.88040158,394.3160504,5.001343302,8.359093618,12.22318417,3.446747773,28.64262575,2.3926697,Sandy Soil,NPK Fertilizer,Surface Irrigation
84,39,35,23.17714381,52.13864034,6.959404135,117.3113562,coffee,18.69845201,10.48438843,11.11202209,439.4925335,6.330618213,7.91019636,38.27553669,30.94654402,14.69758085,4.630534391,Loamy Soil,Compost,Sprinkler Irrigation
98,27,27,24.71384065,51.29142534,7.238109556,197.6439711,coffee,17.69191629,9.617037123,15.00147553,396.5714477,4.675713369,13.18796164,35.07042687,2.781776971,63.3694431,4.555295951,Loamy Soil,Organic Manure,Surface Irrigation
118,21,34,24.38534644,64.72543073,7.234258375,119.6324109,coffee,26.01864084,9.812013774,14.02814982,418.5921241,5.345179101,15.49521258,44.23022551,2.156442068,18.1444928,3.516235925,Clayey Soil,Organic Manure,Surface Irrigation
103,27,31,27.15998538,51.59100753,6.691541233,126.1752206,coffee,19.81781935,7.540677613,8.288063452,353.2357381,5.356498015,16.17283425,58.48123322,20.49257323,88.70234539,3.327802045,Loamy Soil,Urea,Surface Irrigation
82,24,33,26.53543168,67.09608099,6.809593554,120.6494434,coffee,28.95513188,6.211927667,15.09369077,372.027631,4.777856306,13.43596537,31.96315097,39.84691544,9.364126749,4.081509876,Sandy Soil,Organic Manure,Drip Irrigation
86,31,35,27.01207284,60.76645256,6.485761419,191.4508931,coffee,10.88876336,6.803256379,16.32665963,433.0772922,6.637538917,19.3413235,82.68538018,8.728063734,7.903977009,1.935889683,Loamy Soil,NPK Fertilizer,Subsurface Irrigation
88,35,35,27.55906475,58.45742907,6.784460602,117.9389993,coffee,23.33584732,11.37056379,6.908108888,390.0262964,4.262605739,5.304437832,44.01276032,46.11475083,32.82728209,2.992116001,Sandy Soil,Organic Manure,Drip Irrigation
84,27,29,23.32293161,53.00366334,7.167092586,168.2644287,coffee,12.46103464,5.163131303,6.579202941,377.1336251,6.699793445,18.95614982,43.88923427,42.17098288,50.8949899,4.532235768,Loamy Soil,Urea,Subsurface Irrigation
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee,18.56203215,8.584143607,13.29356724,421.4198876,6.081613994,5.704819244,5.92432315,38.82775301,91.75900255,2.688181378,Clayey Soil,Compost,Sprinkler Irrigation
106,40,30,23.42611644,64.10651528,6.779984384,122.6847408,coffee,19.80441945,5.377435729,15.2508934,363.6208828,9.612058777,9.432235979,25.49339795,9.846050337,27.83475693,4.986842733,Sandy Soil,Urea,Sprinkler Irrigation
113,21,33,26.02241444,55.83288958,7.277422738,176.9020924,coffee,18.46564172,7.609507154,10.48132582,404.8419882,5.217395888,15.28632859,8.034086025,24.94608365,42.50795109,2.930170019,Sandy Soil,Urea,Surface Irrigation
117,34,25,24.83846178,56.7685316,7.21270048,124.4135035,coffee,13.9426801,7.423413513,0.158851119,384.1442159,2.020414047,11.442484,30.64912676,11.63772537,51.70907313,3.811481254,Loamy Soil,Compost,Subsurface Irrigation
80,30,25,26.24092174,65.64381357,7.487266991,148.3771202,coffee,17.74077643,10.06869948,5.179562507,376.2624448,2.438585699,8.238429011,16.81853303,31.49092688,8.854721836,1.571257852,Clayey Soil,Urea,Subsurface Irrigation
88,21,27,24.43011925,66.02411187,7.231166546,181.6368274,coffee,26.45424221,8.068528843,11.58470558,419.9904782,8.129205417,7.470654005,54.98857937,19.26345489,67.34876071,3.2185851,Sandy Soil,Urea,Subsurface Irrigation
113,33,34,26.00373964,62.1445102,6.559817161,153.477776,coffee,13.80569776,7.008864401,0.02726673,444.2434818,7.539755745,8.389503455,84.17840067,10.78682722,65.72835464,4.889080258,Clayey Soil,Organic Manure,Surface Irrigation
